UNIQUE_KEY,CASE_NUMBER,DATE,BLOCK,IUCR,PRIMARY_TYPE,DESCRIPTION,LOCATION_DESCRIPTION,ARREST,DOMESTIC,BEAT,DISTRICT,FBI_CODE,X_COORDINATE,Y_COORDINATE,YEAR,UPDATED_ON,LATITUDE,LONGITUDE,LOCATION,CURRENT_TIMESTAMP,CRIME_TYPE
12978697,JG147506,2023-02-10 12:00:00+00:00,0000X E ADAMS ST,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,112,1,04A,1176667.0,1899473.0,2023,2023-08-19 15:40:26+00:00,41.879503218,-87.626763965,"(41.879503218, -87.626763965)",2024-10-24 15:55:20+00:00,
2706114,HJ329648,2003-04-28 20:36:26+00:00,003XX S WACKER DR,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,112,1,04A,1173975.0,1898794.0,2003,2018-02-28 15:56:25+00:00,41.87770039,-87.636668714,"(41.87770039, -87.636668714)",2024-10-24 15:55:20+00:00,
5635115,HN444479,2007-07-03 20:48:29+00:00,003XX S WELLS ST,051A,ASSAULT,AGGRAVATED: HANDGUN,TAXICAB,False,False,112,1,04A,1174780.0,1898767.0,2007,2018-02-28 15:56:25+00:00,41.877608332,-87.633713798,"(41.877608332, -87.633713798)",2024-10-24 15:55:20+00:00,
11645819,JC212858,2019-04-05 15:09:00+00:00,0000X N STATE ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,DEPARTMENT STORE,False,False,112,1,04A,1176364.0,1900524.0,2019,2019-04-12 16:08:18+00:00,41.882394062,-87.627844798,"(41.882394062, -87.627844798)",2024-10-24 15:55:20+00:00,
13032413,JG211310,2023-04-04 21:45:00+00:00,0000X S DEARBORN ST,0545,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,False,False,112,1,08A,1175949.0,1900129.0,2023,2023-08-19 15:40:26+00:00,41.881319511,-87.629380564,"(41.881319511, -87.629380564)",2024-10-24 15:55:20+00:00,
13301942,JG533934,2023-12-08 15:30:00+00:00,0000X N MICHIGAN AVE,0550,ASSAULT,AGGRAVATED POLICE OFFICER - HANDGUN,SIDEWALK,False,False,112,1,04A,1177306.0,1900590.0,2023,2023-12-16 15:46:14+00:00,41.882553868,-87.624383802,"(41.882553868, -87.624383802)",2024-10-24 15:55:20+00:00,
10957405,JA278324,2017-05-25 08:25:00+00:00,0000X E MONROE ST,0560,ASSAULT,SIMPLE,APARTMENT,False,True,112,1,08A,1177048.0,1899950.0,2017,2018-02-10 15:50:01+00:00,41.880803517,-87.62535056,"(41.880803517, -87.62535056)",2024-10-24 15:55:20+00:00,
10107877,HY296053,2015-06-10 15:30:00+00:00,001XX S WABASH AVE,0560,ASSAULT,SIMPLE,STREET,False,False,112,1,08A,1176828.0,1899813.0,2015,2018-02-10 15:50:01+00:00,41.880432559,-87.626162518,"(41.880432559, -87.626162518)",2024-10-24 15:55:20+00:00,
12729899,JF279870,2022-06-14 18:30:00+00:00,0000X W WASHINGTON ST,0560,ASSAULT,SIMPLE,SCHOOL - PRIVATE GROUNDS,False,False,112,1,08A,1176114.0,1900822.0,2022,2023-01-03 15:40:27+00:00,41.883217427,-87.628753807,"(41.883217427, -87.628753807)",2024-10-24 15:55:20+00:00,
2591165,HJ183124,2003-02-13 16:50:00+00:00,0000X S DEARBORN ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,112,1,08A,1175945.0,1900240.0,2003,2018-02-28 15:56:25+00:00,41.881624191,-87.629391908,"(41.881624191, -87.629391908)",2024-10-24 15:55:20+00:00,
10854003,JA158800,2017-02-18 17:30:00+00:00,0000X N STATE ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,112,1,08A,1176365.0,1900502.0,2017,2018-02-10 15:50:01+00:00,41.88233367,-87.627841791,"(41.88233367, -87.627841791)",2024-10-24 15:55:20+00:00,
11078191,JA419775,2017-09-05 15:00:00+00:00,0000X E MONROE ST,0560,ASSAULT,SIMPLE,GOVERNMENT BUILDING/PROPERTY,False,False,112,1,08A,1177003.0,1899949.0,2017,2018-02-10 15:50:01+00:00,41.880801792,-87.625515824,"(41.880801792, -87.625515824)",2024-10-24 15:55:20+00:00,
11114785,JA466440,2017-10-10 19:50:00+00:00,001XX S STATE ST,0560,ASSAULT,SIMPLE,CTA PLATFORM,True,False,112,1,08A,1176405.0,1899619.0,2017,2018-02-10 15:50:01+00:00,41.879909765,-87.62772157,"(41.879909765, -87.62772157)",2024-10-24 15:55:20+00:00,
11122154,JA475889,2017-10-18 12:30:00+00:00,001XX S DEARBORN ST,0560,ASSAULT,SIMPLE,SMALL RETAIL STORE,False,False,112,1,08A,1175959.0,1899598.0,2017,2018-02-10 15:50:01+00:00,41.879862191,-87.629359838,"(41.879862191, -87.629359838)",2024-10-24 15:55:20+00:00,
11928400,JC555309,2019-12-20 08:20:00+00:00,0000X E MONROE ST,0560,ASSAULT,SIMPLE,HOTEL/MOTEL,False,False,112,1,08A,1176591.0,1899936.0,2019,2019-12-27 15:40:46+00:00,41.880775433,-87.627029031,"(41.880775433, -87.627029031)",2024-10-24 15:55:20+00:00,
11816470,JC418971,2019-09-03 18:48:00+00:00,0000X S STATE ST,0560,ASSAULT,SIMPLE,OTHER,False,False,112,1,08A,1176391.0,1900194.0,2019,2019-09-10 15:41:05+00:00,41.881487914,-87.627755618,"(41.881487914, -87.627755618)",2024-10-24 15:55:20+00:00,
11981860,JD152687,2020-02-14 17:20:00+00:00,0000X E MADISON ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,112,1,08A,1176461.0,1900405.0,2020,2020-02-21 17:53:19+00:00,41.88206533,-87.627492211,"(41.88206533, -87.627492211)",2024-10-24 15:55:20+00:00,
5090111,HM692564,2006-10-30 15:00:00+00:00,001XX S WACKER DR,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,112,1,08A,1173955.0,1899632.0,2006,2018-02-28 15:56:25+00:00,41.88000036,-87.636717174,"(41.88000036, -87.636717174)",2024-10-24 15:55:20+00:00,
5989399,HN783862,2007-12-29 19:10:00+00:00,002XX W MONROE ST,0560,ASSAULT,SIMPLE,RESTAURANT,True,True,112,1,08A,1174639.0,1899876.0,2007,2021-09-07 15:41:02+00:00,41.880654649,-87.634198338,"(41.880654649, -87.634198338)",2024-10-24 15:55:20+00:00,
3428671,HK490664,2004-07-12 10:20:00+00:00,0000X S CLARK ST,0560,ASSAULT,SIMPLE,STREET,False,False,112,1,08A,1175543.0,1900205.0,2004,2018-02-28 15:56:25+00:00,41.881537188,-87.630869076,"(41.881537188, -87.630869076)",2024-10-24 15:55:20+00:00,
12702420,JF246722,2022-05-18 11:38:00+00:00,0000X W MADISON ST,0560,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,112,1,08A,1175739.0,1900371.0,2022,2023-01-03 15:40:27+00:00,41.881988297,-87.630144384,"(41.881988297, -87.630144384)",2024-10-24 15:55:20+00:00,
13030347,JG209432,2023-04-03 12:00:00+00:00,0000X N STATE ST,0560,ASSAULT,SIMPLE,STREET,True,False,112,1,08A,1176364.0,1900534.0,2023,2023-08-19 15:40:26+00:00,41.882421502,-87.627844497,"(41.882421502, -87.627844497)",2024-10-24 15:55:20+00:00,
11085537,JA428520,2017-09-12 15:03:00+00:00,0000X E MADISON ST,0560,ASSAULT,SIMPLE,OTHER,False,False,112,1,08A,1176441.0,1900404.0,2017,2018-02-10 15:50:01+00:00,41.882063038,-87.627565681,"(41.882063038, -87.627565681)",2024-10-24 15:55:20+00:00,
6940992,HR346258,2009-05-28 21:25:00+00:00,002XX W ADAMS ST,0560,ASSAULT,SIMPLE,STREET,True,False,112,1,08A,1174663.0,1899413.0,2009,2016-02-04 06:33:39+00:00,41.879383612,-87.634124064,"(41.879383612, -87.634124064)",2024-10-24 15:55:20+00:00,
9675904,HX326085,2014-07-01 01:29:00+00:00,001XX S DEARBORN ST,0560,ASSAULT,SIMPLE,CTA PLATFORM,False,False,112,1,08A,1175956.0,1899771.0,2014,2018-02-10 15:50:01+00:00,41.88033698,-87.629365643,"(41.88033698, -87.629365643)",2024-10-24 15:55:20+00:00,
10801700,HZ570655,2016-12-30 20:25:00+00:00,0000X E ADAMS ST,0560,ASSAULT,SIMPLE,RESTAURANT,False,False,112,1,08A,1176689.0,1899474.0,2016,2018-02-10 15:50:01+00:00,41.879505465,-87.626683155,"(41.879505465, -87.626683155)",2024-10-24 15:55:20+00:00,
11427372,JB410599,2018-08-26 18:30:00+00:00,001XX S STATE ST,0560,ASSAULT,SIMPLE,OTHER,False,False,112,1,08A,1176400.0,1899863.0,2018,2018-09-02 15:59:07+00:00,41.880579428,-87.627732563,"(41.880579428, -87.627732563)",2024-10-24 15:55:20+00:00,
8116095,HT345401,2011-06-13 16:30:00+00:00,0000X S CLARK ST,0560,ASSAULT,SIMPLE,SIDEWALK,False,False,112,1,08A,1175543.0,1900201.0,2011,2018-02-10 15:50:01+00:00,41.881526212,-87.630869196,"(41.881526212, -87.630869196)",2024-10-24 15:55:20+00:00,
5032434,HM639757,2006-10-04 11:53:48+00:00,001XX S WACKER DR,0580,STALKING,SIMPLE,COMMERCIAL / BUSINESS OFFICE,False,False,112,1,08A,1173953.0,1899697.0,2006,2018-02-28 15:56:25+00:00,41.880178769,-87.63672258,"(41.880178769, -87.63672258)",2024-10-24 15:55:20+00:00,
4813223,HM425503,2006-06-19 18:00:00+00:00,002XX S LA SALLE ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,112,1,05,1175165.0,1899313.0,2006,2018-02-10 15:50:01+00:00,41.879097968,-87.632283818,"(41.879097968, -87.632283818)",2024-10-24 15:55:20+00:00,
2346901,HH644644,2002-09-13 07:00:00+00:00,001XX W MADISON ST,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,112,1,05,1175345.0,1900361.0,2002,2018-02-28 15:56:25+00:00,41.881969706,-87.631591433,"(41.881969706, -87.631591433)",2024-10-24 15:55:20+00:00,
8141483,HT374782,2011-06-30 17:45:00+00:00,0000X W JACKSON BLVD,0620,BURGLARY,UNLAWFUL ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,112,1,05,1175791.0,1898975.0,2011,2018-02-10 15:50:01+00:00,41.878156422,-87.629995452,"(41.878156422, -87.629995452)",2024-10-24 15:55:20+00:00,
7284480,HR698455,2009-12-19 13:00:00+00:00,001XX W MADISON ST,0620,BURGLARY,UNLAWFUL ENTRY,RESTAURANT,False,False,112,1,05,1175421.0,1900363.0,2009,2018-02-10 15:50:01+00:00,41.881973488,-87.631312304,"(41.881973488, -87.631312304)",2024-10-24 15:55:20+00:00,
9174860,HW318731,2013-06-07 18:00:00+00:00,001XX S DEARBORN ST,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,112,1,06,1175960.0,1899592.0,2013,2018-02-10 15:50:01+00:00,41.879845704,-87.629356347,"(41.879845704, -87.629356347)",2024-10-24 15:55:20+00:00,
9220107,HW365855,2013-07-16 22:20:00+00:00,0000X S WABASH AVE,0810,THEFT,OVER $500,STREET,False,False,112,1,06,1176813.0,1900296.0,2013,2018-02-10 15:50:01+00:00,41.881758277,-87.626202983,"(41.881758277, -87.626202983)",2024-10-24 15:55:20+00:00,
5525107,HN337261,2007-05-11 19:30:00+00:00,002XX W ADAMS ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1174642.0,1899412.0,2007,2018-02-28 15:56:25+00:00,41.879381337,-87.634201201,"(41.879381337, -87.634201201)",2024-10-24 15:55:20+00:00,
5695478,HN504247,2007-08-01 08:00:00+00:00,002XX W MONROE ST,0810,THEFT,OVER $500,ALLEY,False,False,112,1,06,1174585.0,1899875.0,2007,2018-02-28 15:56:25+00:00,41.880653112,-87.634396649,"(41.880653112, -87.634396649)",2024-10-24 15:55:20+00:00,
2299665,HH587515,2002-08-17 15:00:00+00:00,001XX S FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1174351.0,1899663.0,2002,2018-02-28 15:56:25+00:00,41.880076597,-87.6352622,"(41.880076597, -87.6352622)",2024-10-24 15:55:20+00:00,
2470549,HH801769,2002-11-22 17:00:00+00:00,002XX S WACKER DR,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1173971.0,1899133.0,2002,2018-02-28 15:56:25+00:00,41.878630716,-87.636673298,"(41.878630716, -87.636673298)",2024-10-24 15:55:20+00:00,
11775172,JC369760,2019-07-18 10:30:00+00:00,001XX S MICHIGAN AVE,0810,THEFT,OVER $500,RESTAURANT,False,False,112,1,06,1177320.0,1899807.0,2019,2019-08-01 15:45:33+00:00,41.880404956,-87.624356147,"(41.880404956, -87.624356147)",2024-10-24 15:55:20+00:00,
13582626,JH410714,2024-09-01 08:45:00+00:00,0000X N DEARBORN ST,0810,THEFT,OVER $500,OTHER RAILROAD PROPERTY / TRAIN DEPOT,False,False,112,1,06,1175939.0,1900429.0,2024,2024-09-09 15:41:01+00:00,41.882142953,-87.629408248,"(41.882142953, -87.629408248)",2024-10-24 15:55:20+00:00,
13611606,JH444504,2024-09-25 08:15:00+00:00,0000X E MONROE ST,0810,THEFT,OVER $500,SIDEWALK,False,False,112,1,06,1177003.0,1899949.0,2024,2024-10-03 15:46:13+00:00,41.880801792,-87.625515824,"(41.880801792, -87.625515824)",2024-10-24 15:55:20+00:00,
1776833,G596458,2001-09-20 08:00:00+00:00,003XX S LA SALLE ST,0810,THEFT,OVER $500,SIDEWALK,False,False,112,1,06,1175252.0,1898939.0,2001,2015-08-17 15:03:40+00:00,41.878069739,-87.631975595,"(41.878069739, -87.631975595)",2024-10-24 15:55:20+00:00,
3856473,HL231993,2005-03-13 10:00:00+00:00,003XX S WELLS ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1174780.0,1898776.0,2005,2018-02-28 15:56:25+00:00,41.877633028,-87.633713529,"(41.877633028, -87.633713529)",2024-10-24 15:55:20+00:00,
3941414,HL309439,2005-04-21 11:30:00+00:00,001XX W JACKSON BLVD,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1175454.0,1898968.0,2005,2018-02-28 15:56:25+00:00,41.878144785,-87.631233035,"(41.878144785, -87.631233035)",2024-10-24 15:55:20+00:00,
5878507,HN685943,2007-11-02 17:00:00+00:00,002XX W ADAMS ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1174642.0,1899412.0,2007,2018-02-28 15:56:25+00:00,41.879381337,-87.634201201,"(41.879381337, -87.634201201)",2024-10-24 15:55:20+00:00,
5858313,HN663226,2007-10-22 12:00:00+00:00,003XX S DEARBORN ST,0810,THEFT,OVER $500,CTA PLATFORM,False,False,112,1,06,1175985.0,1898832.0,2007,2018-02-10 15:50:01+00:00,41.877759656,-87.629287444,"(41.877759656, -87.629287444)",2024-10-24 15:55:20+00:00,
9424898,HW568358,2013-11-26 17:00:00+00:00,0000X N WABASH AVE,0810,THEFT,OVER $500,APARTMENT,False,True,112,1,06,1176806.0,1900526.0,2013,2018-02-10 15:50:01+00:00,41.882389568,-87.626221727,"(41.882389568, -87.626221727)",2024-10-24 15:55:20+00:00,
3223588,HK233317,2004-03-04 12:00:00+00:00,001XX S LA SALLE ST,0810,THEFT,OVER $500,BANK,True,False,112,1,06,1175154.0,1899692.0,2004,2018-02-10 15:50:01+00:00,41.880138214,-87.632312841,"(41.880138214, -87.632312841)",2024-10-24 15:55:20+00:00,
10343863,HY534776,2015-12-12 17:00:00+00:00,0000X W MONROE ST,0810,THEFT,OVER $500,OTHER,False,False,112,1,06,1176195.0,1899919.0,2015,2018-02-10 15:50:01+00:00,41.880737718,-87.628483607,"(41.880737718, -87.628483607)",2024-10-24 15:55:20+00:00,
10275613,HY463436,2015-10-15 18:30:00+00:00,0000X S DEARBORN ST,0810,THEFT,OVER $500,STREET,False,False,112,1,06,1175947.0,1900184.0,2015,2018-02-10 15:50:01+00:00,41.881470479,-87.629386251,"(41.881470479, -87.629386251)",2024-10-24 15:55:20+00:00,
10236487,HY424344,2015-09-10 18:00:00+00:00,0000X N STATE ST,0810,THEFT,OVER $500,OTHER,False,False,112,1,06,1176364.0,1900537.0,2015,2018-02-10 15:50:01+00:00,41.882429735,-87.627844406,"(41.882429735, -87.627844406)",2024-10-24 15:55:20+00:00,
12435510,JE316347,2021-07-20 11:00:00+00:00,0000X N DEARBORN ST,0810,THEFT,OVER $500,OTHER (SPECIFY),False,False,112,1,06,1175939.0,1900429.0,2021,2021-07-29 15:41:28+00:00,41.882142953,-87.629408248,"(41.882142953, -87.629408248)",2024-10-24 15:55:20+00:00,
12574248,JE485201,2021-12-21 16:00:00+00:00,0000X S WABASH AVE,0810,THEFT,OVER $500,SMALL RETAIL STORE,False,False,112,1,06,1176813.0,1900286.0,2021,2021-12-28 15:43:54+00:00,41.881730836,-87.626203285,"(41.881730836, -87.626203285)",2024-10-24 15:55:20+00:00,
2516567,HH862165,2002-12-20 15:00:00+00:00,002XX W MADISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1174636.0,1900346.0,2002,2018-02-28 15:56:25+00:00,41.881944424,-87.634195294,"(41.881944424, -87.634195294)",2024-10-24 15:55:20+00:00,
11059049,JA396413,2017-08-15 16:00:00+00:00,0000X S MICHIGAN AVE,0810,THEFT,OVER $500,ATHLETIC CLUB,False,False,112,1,06,1177316.0,1900287.0,2017,2018-02-10 15:50:01+00:00,41.881722193,-87.624356274,"(41.881722193, -87.624356274)",2024-10-24 15:55:20+00:00,
11141866,JA501309,2017-10-27 07:10:00+00:00,0000X N DEARBORN ST,0810,THEFT,OVER $500,CTA TRAIN,False,False,112,1,06,1175937.0,1900516.0,2017,2018-02-10 15:50:01+00:00,41.882381731,-87.629412971,"(41.882381731, -87.629412971)",2024-10-24 15:55:20+00:00,
11183182,JA556801,2017-12-20 13:00:00+00:00,0000X E MADISON ST,0810,THEFT,OVER $500,STREET,False,False,112,1,06,1176890.0,1900417.0,2017,2018-05-04 15:51:04+00:00,41.882088566,-87.625916581,"(41.882088566, -87.625916581)",2024-10-24 15:55:20+00:00,
5951065,HN747513,2007-12-07 12:30:00+00:00,003XX S FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1174378.0,1898723.0,2007,2018-02-28 15:56:25+00:00,41.877496575,-87.635191137,"(41.877496575, -87.635191137)",2024-10-24 15:55:20+00:00,
3455743,HK522773,2004-07-29 09:42:35+00:00,0000X S WELLS ST,0810,THEFT,OVER $500,STREET,False,False,112,1,06,1174739.0,1900258.0,2004,2018-02-28 15:56:25+00:00,41.881700644,-87.633819717,"(41.881700644, -87.633819717)",2024-10-24 15:55:20+00:00,
12866924,JF443403,2022-10-19 11:00:00+00:00,0000X W WASHINGTON ST,0810,THEFT,OVER $500,SIDEWALK,False,False,112,1,06,1175732.0,1900816.0,2022,2023-01-03 15:40:27+00:00,41.88320956,-87.630156699,"(41.88320956, -87.630156699)",2024-10-24 15:55:20+00:00,
12888919,JF469097,2022-11-09 11:00:00+00:00,0000X S DEARBORN ST,0810,THEFT,OVER $500,BANK,False,False,112,1,06,1175945.0,1900240.0,2022,2023-01-03 15:40:27+00:00,41.881624191,-87.629391908,"(41.881624191, -87.629391908)",2024-10-24 15:55:20+00:00,
11221231,JB138859,2018-02-02 16:09:00+00:00,0000X E WASHINGTON ST,0810,THEFT,OVER $500,STREET,False,False,112,1,06,1176641.0,1900827.0,2018,2018-05-04 15:51:04+00:00,41.883219258,-87.626818503,"(41.883219258, -87.626818503)",2024-10-24 15:55:20+00:00,
11361805,JB325377,2018-06-27 18:45:00+00:00,0000X S STATE ST,0810,THEFT,OVER $500,CTA PLATFORM,False,False,112,1,06,1176390.0,1900220.0,2018,2018-07-04 15:53:35+00:00,41.881559282,-87.627758505,"(41.881559282, -87.627758505)",2024-10-24 15:55:20+00:00,
11890408,JC508984,2019-10-29 18:42:00+00:00,0000X N STATE ST,0810,THEFT,OVER $500,DEPARTMENT STORE,True,False,112,1,06,1176363.0,1900552.0,2019,2019-11-25 15:40:47+00:00,41.882470918,-87.627847625,"(41.882470918, -87.627847625)",2024-10-24 15:55:20+00:00,
4584712,HM175912,2006-02-11 08:50:00+00:00,003XX S WELLS ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1174780.0,1898776.0,2006,2018-02-10 15:50:01+00:00,41.877633028,-87.633713529,"(41.877633028, -87.633713529)",2024-10-24 15:55:20+00:00,
2174220,HH425311,2002-06-06 14:00:00+00:00,001XX W JACKSON BLVD,0810,THEFT,OVER $500,SIDEWALK,False,False,112,1,06,1175454.0,1898968.0,2002,2018-02-10 15:50:01+00:00,41.878144785,-87.631233035,"(41.878144785, -87.631233035)",2024-10-24 15:55:20+00:00,
2129764,HH371443,2002-05-14 09:15:00+00:00,003XX S WELLS ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1174780.0,1898776.0,2002,2018-02-28 15:56:25+00:00,41.877633028,-87.633713529,"(41.877633028, -87.633713529)",2024-10-24 15:55:20+00:00,
7878292,HT108873,2011-01-04 16:00:00+00:00,003XX S WACKER DR,0810,THEFT,OVER $500,SIDEWALK,False,False,112,1,06,1173975.0,1898794.0,2011,2016-02-04 06:33:39+00:00,41.87770039,-87.636668714,"(41.87770039, -87.636668714)",2024-10-24 15:55:20+00:00,
7898200,HT127224,2011-01-19 12:00:00+00:00,003XX W ADAMS ST,0810,THEFT,OVER $500,"SCHOOL, PRIVATE, BUILDING",False,False,112,1,06,1174177.0,1899401.0,2011,2016-02-04 06:33:39+00:00,41.879361534,-87.635908918,"(41.879361534, -87.635908918)",2024-10-24 15:55:20+00:00,
5349582,HN203854,2007-02-26 09:00:00+00:00,003XX S FRANKLIN ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1174377.0,1898761.0,2007,2018-02-28 15:56:25+00:00,41.877600872,-87.635193673,"(41.877600872, -87.635193673)",2024-10-24 15:55:20+00:00,
9807294,HX456573,2014-10-05 14:00:00+00:00,0000X N MICHIGAN AVE,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1177307.0,1900569.0,2014,2018-02-10 15:50:01+00:00,41.88249622,-87.624380767,"(41.88249622, -87.624380767)",2024-10-24 15:55:20+00:00,
10625994,HZ377767,2016-08-02 20:00:00+00:00,0000X N STATE ST,0810,THEFT,OVER $500,DEPARTMENT STORE,False,False,112,1,06,1176364.0,1900537.0,2016,2018-02-10 15:50:01+00:00,41.882429735,-87.627844406,"(41.882429735, -87.627844406)",2024-10-24 15:55:20+00:00,
10711187,HZ469094,2016-10-10 20:20:00+00:00,0000X N MICHIGAN AVE,0810,THEFT,OVER $500,PARK PROPERTY,False,False,112,1,06,1177304.0,1900735.0,2016,2018-02-10 15:50:01+00:00,41.882951801,-87.624386748,"(41.882951801, -87.624386748)",2024-10-24 15:55:20+00:00,
2335517,HH632535,2002-09-07 15:30:00+00:00,002XX W MADISON ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1174636.0,1900346.0,2002,2018-02-28 15:56:25+00:00,41.881944424,-87.634195294,"(41.881944424, -87.634195294)",2024-10-24 15:55:20+00:00,
2826864,HJ486669,2003-07-10 06:30:00+00:00,003XX S WELLS ST,0810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1174780.0,1898776.0,2003,2018-02-28 15:56:25+00:00,41.877633028,-87.633713529,"(41.877633028, -87.633713529)",2024-10-24 15:55:20+00:00,
7072761,HR479832,2009-08-12 07:30:00+00:00,002XX S LA SALLE ST,0810,THEFT,OVER $500,STREET,False,False,112,1,06,1175164.0,1899352.0,2009,2016-02-04 06:33:39+00:00,41.879205009,-87.63228632,"(41.879205009, -87.63228632)",2024-10-24 15:55:20+00:00,
1389948,G103817,2001-02-20 14:30:00+00:00,0000X S WACKER DR,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,112,1,06,1173976.0,1900307.0,2001,2015-08-17 15:03:40+00:00,41.881852134,-87.636619945,"(41.881852134, -87.636619945)",2024-10-24 15:55:20+00:00,
1512923,G251380,2001-05-02 14:15:00+00:00,002XX W JACKSON BV,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,112,1,06,1174589.0,1898908.0,2001,2015-08-17 15:03:40+00:00,41.877999515,-87.634410877,"(41.877999515, -87.634410877)",2024-10-24 15:55:20+00:00,
1612523,G387609,2001-07-03 06:45:00+00:00,002XX S WACKER DR,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,112,1,06,1174011.0,1899107.0,2001,2015-08-17 15:03:40+00:00,41.87855848,-87.636527202,"(41.87855848, -87.636527202)",2024-10-24 15:55:20+00:00,
1635965,G417024,2001-07-16 17:40:00+00:00,002XX S DEARBORN ST,0810,THEFT,OVER $500,STREET,False,False,112,1,06,1175922.0,1899419.0,2001,2015-08-17 15:03:40+00:00,41.879371837,-87.629501086,"(41.879371837, -87.629501086)",2024-10-24 15:55:20+00:00,
8131454,HT365581,2011-06-25 15:20:00+00:00,003XX S WELLS ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,112,1,06,1174780.0,1898776.0,2011,2018-02-10 15:50:01+00:00,41.877633028,-87.633713529,"(41.877633028, -87.633713529)",2024-10-24 15:55:20+00:00,
9132864,HW277715,2013-05-16 15:00:00+00:00,001XX S WABASH AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,112,1,06,1176828.0,1899828.0,2013,2018-02-10 15:50:01+00:00,41.880473719,-87.626162064,"(41.880473719, -87.626162064)",2024-10-24 15:55:20+00:00,
5768289,HN577088,2007-09-08 12:05:00+00:00,003XX W ADAMS ST,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,False,False,112,1,06,1174185.0,1899401.0,2007,2018-02-28 15:56:25+00:00,41.879361356,-87.635879544,"(41.879361356, -87.635879544)",2024-10-24 15:55:20+00:00,
10974827,JA299013,2017-06-08 11:30:00+00:00,0000X W MADISON ST,0820,THEFT,$500 AND UNDER,STREET,False,False,112,1,06,1176267.0,1900385.0,2017,2018-02-10 15:50:01+00:00,41.882014826,-87.628205173,"(41.882014826, -87.628205173)",2024-10-24 15:55:20+00:00,
10854653,JA159551,2017-02-19 11:45:00+00:00,0000X N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,True,False,112,1,06,1176364.0,1900524.0,2017,2018-02-10 15:50:01+00:00,41.882394062,-87.627844798,"(41.882394062, -87.627844798)",2024-10-24 15:55:20+00:00,
7322390,HS120008,2010-01-14 08:00:00+00:00,0000X S LA SALLE ST,0820,THEFT,$500 AND UNDER,TAXICAB,False,False,112,1,06,1175138.0,1900243.0,2010,2018-02-10 15:50:01+00:00,41.881650549,-87.632355065,"(41.881650549, -87.632355065)",2024-10-24 15:55:20+00:00,
1519694,G266996,2001-05-09 12:00:00+00:00,002XX S LA SALLE ST,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,112,1,06,1175205.0,1899319.0,2001,2015-08-17 15:03:40+00:00,41.879113536,-87.632136767,"(41.879113536, -87.632136767)",2024-10-24 15:55:20+00:00,
